CODBEN,DESCRIPCION,PORCMAX,MONTOMAX,TIPO,USUARIO,FECMOD,APLICONCEPTO,APLICAL,PRIORIDAD,ORIGEN_BENEFICIO,Vigencia
743,911 Convenio Fuerza Aérea de Chile (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
744,912 Convenio Bomberos de Chile (20%) ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
745,913 Convenio Mundo ACHS (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
746,914 Convenio Empresas INTEGRO (UNIACC - 10%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
747,915 Aso. Mun. Turisticos de Chile AMTC (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
748,916 Convenio Mun. de Lo Barnechea (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
749,Convenio Carabineros de Chile,25.00000,,BECA,1,2021-09-27 19:32:00.000,A,SALDO,2,INTERNO,SI
992,IP -201 Egresados IACC-UNIACC (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
993,IP- 210 NEM (TR.1)15%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
994,IP- 211 NEM (TR.2)20%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
995,IP - 205 Contado (15%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
996,IP- 212 NEM (TR.3)25%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
997,ip 280 CONTADO (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
998,Beca Talento Joven,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
999,DACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1000,Admisión 2016,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1001,Becas Notas de E.M.,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1002,Becas PSU,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1003,Beca Apoyo Regional,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1004,Becas Deportistas Destacados,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1005,Becas Líderes,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1006,Becas Hermanos (as) e Hijos (as) de Estudiantes,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1007,Becas Hijos (as) Egresados de UNIACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1158,IP - 218 BSU ( D.6) 20%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1159,IP - 219 BSU ( D.7) 15%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1160,IP - 220 BTF 0-6 (1) 5%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1161,IP - 221 BTF 0-6 (2 +) 10%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1162,IP - 222 BTF 7-12 (0) 5%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1163,IP - 223 BTF 7-12 (1) 10%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1164,IP - 224 BTF 7-12 (2+) 15%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1165,IP - 225 BTF 13-24 (0) 10%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1166,IP - 226 BTF 13-24 (1) 15%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1167,IP - 227 BTF 13-24 (2+) 20%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1168,IP - 228 BTF 24 + (0) 15%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1169,IP - 229 BTF 24 + (1) 20%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1170,IP - 229 BTF 24 + (2+) 25%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1171,IP - 230 BVSS  (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1172,IP - 231 BDP  (15%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1173,IP - 232 BFE  (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1174,IP - 233 BFTP (15%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1175,IP- 904  Caja los Heroes (25%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1176,IP- 905  Caja losAndes Dip. (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1177,IP- 906  Caja los Heroes Dip. (40%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1178,IP- 907  Banco Estado Dip.(30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1179,IP -238 RP A.Social (50%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1180,IP- 908 IST Dip. (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1181,IP- 909  ACHS Dip.  (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1182,IP- 910  Mundo ACHS  (Dip).  (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1183,IP - 903 Banco Estado (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1184,IP- 234 Servicio Publico Dip.  (30%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1185,IP -235 Contado-Cheque Dip (40%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1187,IP -249 BES Octubre (5%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1188,IP- 905  Mundo ACHS (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1189,IP- 911  Mundo ACHS  (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1190,IP- 912 IST  (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1191,IP- 913 SENADIS  (40%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1192,Beca Talento Joven,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1193,DACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1194,Becas Notas de E.M.,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1195,Becas PSU,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1196,Beca Apoyo Regional,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1197,Becas Deportistas Destacados,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1198,Becas Líderes,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1199,Becas Hermanos (as) e Hijos (as) de Estudiantes,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1200,Becas Hijos (as) Egresados de UNIACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1201,Becas Egresados de IACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1202,Convenio Institucional,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1203,Fondo de Beca UNIACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1204,Pago al Contado (No renovable),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1205,Pago con Cheques (No renovable),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1206,Beca Especial - Complementaria,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1207,Beca Funcionario UNIACC – Hijos y Cónyuges,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1208,Convenio Institucional,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1209,Beca Egresados UNIACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1210,Beca Docente UNIACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1211,Beca Continuidad de Estudios,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1212,Renovación Beca,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1213,Anticipación de Matrícula (No renovable),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1214,IP- 248 BES PEM N0V (5%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1215,Recomendado – Colaborador,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1216,•	Recomendado – Alumno,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1462,955- campaña especial convenio afubach ( DIPLOMADO) 2018 35 ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1464,956- Canpaña Especial Convenio Afubach (PREGRADO) 2018 25%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1465,IP-957 BECA ESPECIAL CONVENIO ANFUTEL ( diplomado ) 2018 35%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1466,IP-958 BECA ESPECIAL CONVENIO ANFUTEL ( pregrado ) 2018 25%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1467,IP-959 BECA ESPECIAL CONVENIO ANSOG ( diplomado ) 2018 25%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1468,IP-960 BECA ESPECIAL CONVENIO ANSOG ( pregrado ) 2018 25%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1469,IP-961 BECA ESPECIAL CONVENIO CAJA LOS HEROES ( diplomado ) ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1471,IP-962 BECA ESPECIAL CONVENIO CAJA LOS HEROES ( pregrado ) 2,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1472,IP-963 BECA ESPECIAL CONVENIO COLEGIOS ( diplomado ) 2018 35,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1473,IP-964 BECA ESPECIAL CONVENIO COLEGIOS ( pregrado ) 2018 25%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1474,IP-965 BECA ESPECIAL CONVENIO FACH ( diplomado ) 2018 35%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1475,IP-964 BECA ESPECIAL CONVENIO COLEGIOS ( pregrado ) 2018 25%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1476,IP-967 BECA ESPECIAL CONVENIO IST ( diplomado ) 2018 35%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1477,IP-968 BECA ESPECIAL CONVENIO IST ( pregrado ) 2018 25%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1478,IP-969 BECA ESPECIAL CONVENIO MARCO ( diplomado ) 2018 35%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1479,IP-970 BECA ESPECIAL CONVENIO MARCO ( pregrado ) 2018 25%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1622,IP-971 BECA ESPECIAL CONVENIO MARCO ( diplomado ) 2018 35%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1623,IP-972 BECA ESPECIAL CONVENIO MARCO ( pregrado ) 2018 25%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1624,IP-973 BECA ESPECIAL CONVENIO SERVIESTADO ( pregrado ) 2018 ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1625,IP-974 BECA ESPECIAL CONVENIO SERVIESTADO ( diplomado ) 2018,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1626,IP-975 BECA ESPECIAL CONVENIO SINDICATO B.C.I ( diplomado ) ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1627,IP-976 BECA ESPECIAL CONVENIO SINDICATO B.C.I ( diplomado ) ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1628,IP-977 BECA ESPECIAL DIPLOMADO TECNOLOGIA EDUCATIVA   2018 5,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1629,IP-978 BECA ESPECIAL ABRIL 2018 CHEQUE AFILIADO ACHS (Diplom,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1630,IP-979 BECA ESPECIAL ABRIL 2018 CONTADO AFILIADO ACHS (Diplo,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1631,IP-980 BECA ESPECIAL ABRIL 2018 CUPONERA AFILIADO ACHS (Dipl,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1632,IP-981 BECA ESPECIAL VICERRECTORIA DE ADMINISION Y COMUNICAC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1633,IP-982 BECA SIFUP (Pregrado) 2018 50%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1634,IP-983 BECA SIFUP (Diplomado) 2018 50%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1635,IP-984 BECA RENDIMIENTO ACADÉMICO IACC (100%) 2018,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1636,Admision UNIACC,50.00000,,BECA,8768,2021-10-13 09:53:00.000,A,SALDO,2,INTERNO,SI
1637,U-102-Beca Apoyo Regional,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1638,U-103-Beca Artística - Postgrados,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1639,U-104-Beca Colaboradores IACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1640,Beca Complementaria Fondo UNIACC,50.00000,,BECA,8768,2021-10-13 09:48:00.000,A,SALDO,2,INTERNO,SI
1641,DACC,50.00000,,BECA,8768,2021-10-15 13:07:00.000,A,SALDO,2,INTERNO,SI
1642,Beca Deportistas Destacados,15.00000,,BECA,8768,2021-10-13 10:09:00.000,A,SALDO,2,INTERNO,SI
1643,U-108-Beca Docente IACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1644,U-109-Beca Docente UNIACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1645,Beca Egresados de IACC,50.00000,,BECA,8938,2021-12-09 17:01:00.000,A,SALDO,2,INTERNO,SI
1646,U-111-Beca Egresados UNIACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1647,U-112-Beca Funcionario UNIACC - Hijos y Cónyuges,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1648,U-113-Beca Hernanos (as) e Hijos (as) de Estudiantes UNIACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1649,U-114-Beca Hijos (as) Egresados UNIACC,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1650,Beca Lideres,15.00000,,BECA,8768,2021-10-13 10:09:00.000,M,SALDO,2,INTERNO,SI
1651,Beca MES,50.00000,,BECA,8768,2021-10-13 10:09:00.000,A,SALDO,2,INTERNO,SI
1652,Beca Mi Barrio,20.00000,,BECA,8768,2021-10-13 09:26:00.000,A,SALDO,2,INTERNO,SI
1654,U-119-Beca Notas de E.M,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1655,U-120-Beca Talento Joven,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1656,U-121-Becas PSU,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1657,Beneficio Complementario un periodo Antiguos,30.00000,,BECA,7872,2024-02-29 17:39:00.000,A,SALDO,2,INTERNO,SI
1658,U-123-Beca Continuidad de Estudios,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1659,U-124-Exento de Matrícula Por Toda la Carrera,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1660,U-301-Campaña Referidos ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1661,U-302-Anticipación de Matrícula,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1662,U-303-Anticipación de Matrícula 2%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1663,U-304-Anticipación de Matrícula 3%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1664,U-305-Anticipación de Matrícula 4%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1665,Anticipacion de MatrIcula Antiguos,,100000.00,BECA,8768,2022-09-02 16:22:00.000,M,SALDO,2,INTERNO,SI
1666,U-307-Campaña Orientadores y Docentes de Colegios_Difusión,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1667,U-500-Convenio Institucional ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1668,U-700-Dcto. Financiero - Cheque,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1669,U-701-Dcto. Financiero - Efectivo,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
70,Sindicato Nacional de trabajadores CITIBANK MAT,100.00000,,BECA,1,2018-03-06 00:00:00.000,M,SALDO,3,INTERNO,NO
71,Sindicato Nacional de trabajadores CITIBANK ARA,15.00000,,BECA,1,2018-03-06 00:00:00.000,A,SALDO,3,INTERNO,NO
72,DESCUENTO DP MULTIPLE TOTAL,5.00000,,FINANCIERO,8768,2022-01-13 13:08:00.000,A,SALDO,6,EXTERNO,SI
76,Sindicato Nacional de trabajadores SANTANDER Y FILIALES MAT,100.00000,,BECA,1,2019-03-08 00:00:00.000,M,SALDO,3,INTERNO,NO
77,Sindicato Nacional de trabajadores SANTANDER Y FILIALES ARA,15.00000,,BECA,1,2019-03-08 00:00:00.000,A,SALDO,3,INTERNO,NO
80,Sindicato Empresa Banco Chile-Edwards (Rut 71.056.000-5) MAT,100.00000,,BECA,1,2018-03-06 00:00:00.000,M,SALDO,3,INTERNO,NO
81,Sindicato Empresa Banco Chile-Edwards (Rut 71.056.000-5) ARA,15.00000,,BECA,1,2018-03-06 00:00:00.000,A,SALDO,3,INTERNO,NO
82,Sindicato Nac. I. N°1 Banco Santander-Chile y Emp. Fil. MAT,100.00000,,BECA,1,2018-03-06 00:00:00.000,M,SALDO,3,INTERNO,NO
83,Sindicato Nac. I. N°1 Banco Santander-Chile y Emp. Fil. ARA,15.00000,,BECA,1,2018-03-06 00:00:00.000,A,SALDO,3,INTERNO,NO
84,Sindicato I. Grupo Santander Chile (Rut 65.034.535-5) MAT,100.00000,,BECA,1,2018-03-06 00:00:00.000,M,SALDO,3,INTERNO,NO
85,Sindicato I. Grupo Santander Chile (Rut 65.034.535-5) ARA,15.00000,,BECA,1,2018-03-06 00:00:00.000,A,SALDO,3,INTERNO,NO
88,Sindicato Nac. N°2 Emp. BancoEstado Centro de Serv. S.A. MAT,100.00000,,BECA,1,2018-03-06 00:00:00.000,M,SALDO,3,INTERNO,NO
89,SINDICATO BANCOESTADO,30.00000,,BECA,8938,2023-01-16 12:38:00.000,A,SALDO,2,INTERNO,SI
90,Beca Alumno Colegio Tecnico en Convenio,100.00000,,BECA,67,2017-11-29 00:00:00.000,M,SALDO,3,INTERNO,NO
91,Beca Colaborador Inst.Fra. COOP.AHORRO Y CREDITO COOPEUCH,10.00000,,BECA,67,2017-11-29 00:00:00.000,A,SALDO,3,INTERNO,NO
92,Beca NUEVO MILENIO DISCAPACIDAD,,860000.00,FINANCIAMIENTO,1,2017-05-16 00:00:00.000,A,SALDO,2,EXTERNO,NO
93,Beca Juan Gomez Millas Discapacidad,,1150000.00,FINANCIAMIENTO,8768,2022-01-21 16:40:00.000,A,TOTAL,1,EXTERNO,SI
94,Beca Matrcula 100 Alumno PIT,100.00000,,BECA,67,2018-01-10 00:00:00.000,M,TOTAL,3,INTERNO,NO
95,DESCUENTO 10 PORC SEMESTRAL CARRERAS SEMIPRESENCIAL,10.00000,,BECA,1,2018-08-03 00:00:00.000,A,SALDO,3,INTERNO,NO
100,BECA NUEVO MILENIO,,800000.00,FINANCIAMIENTO,1,2021-10-19 14:30:00.000,A,TOTAL,1,EXTERNO,NO
101,Beca Colaborador Banchile Adm.General de Fondos S.A. Chile,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
102,BECA COLABORADOR BANCHILE ASES.FINANCIERA S.A. CHILE,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
103,BECA COLABORADOR BANCHILE CORR.DE SEGUROS LTDA.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
104,BECA COLABORADORBANCHILE CORR.DE BOLSA S.A. CHILE,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
105,BECA COLABORADOR BANCHILE SECURITIZADORA S.A. CHILE,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
106,BECA COLABORADOR SOCOFIN S.A. CHILE (BANCO DE CHILE),10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
107,BECA COLABORADOR PROMARKET S.A. (BANCO DE CHILE),10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
108,BECA COLABORADOR SCOTIABANK CORR.DE BOLSA CHILE S.A.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
109,BECA COLABORADOR SCOTIABANK ADM.GEN.DE FDOS.CHILE S.A,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
110,BECA SCOTIA SUD AMERICANO ASESORÍAS FINANCIERAS LTDA.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
111,BECA SCOTIA CORREDORA DE SEGUROS CHILE LTDA.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
112,BECA COLABORADOR C.RECUPER. Y COBRANZA LTDA. (SCOTIABANK),10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
113,BECA COLAB. BANDESARROLLO SOC.DE LEASING INMOB.S.A.(SCOTIA),10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
114,BECA COLABORADOR CAT ADM.DE TARJETAS S.A. (SCOTIABANK),10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
115,BECA COLABOR. CAT CORR. DE SEGUROS Y SERV. S.A. (SCOTIABANK),10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
116,BECA COLABORADOR ANALISIS Y SERVICIOS S.A. (BCI),10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
117,BECA COLABORADOR ASESORÍA FINANCIERA S.A. (BCI),10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
118,BECA COLABORADOR BCI CORREDOR DE BOLSA S.A.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
119,BECA COLABORADOR BCI CORREDORES DE SEGUROS S.A.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
120,BECA COLABORADOR BCI FACTORING S.A.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
121,BECA COLABORADOR BCI SECURITIZADORA S.A.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
122,BECA COLABORADOR BCI INVERSIONES SUCURSAL MIAMI,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
123,BECA COLABORADOR SERV. DE NORMALIZ.Y COBR. NORMALIZA SA(BCI),10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
124,BECA COLABORADOR BCI SECURITIES INC.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
125,BECA COLABOR. BCI CORR. DE BOLSA DE PRODUCTOS S.A.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
126,"BECA COLABOR. BCI FINANCIAL GROUP, INC. AND SUBSIDIARLES",10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
127,BECA COLABOR. BCI ASSET MANAGEMENT ADM. DE FONDOS S.A,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
128,BECA COLABORADOR BICE FACTORING S.A.,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
